ID,Haiku
5413,梅や紅人のけはひの初鏡
5414,唇をなめ消す紅や初鏡
5415,露地よりも稽古始の音流す
5416,謡初妻に鼓を打たせつつ
5417,弾初や枯木の中の一ツ宿
5418,舞初や肩に輝くかづけもの
5419,初句会浮世話をするよりも
5420,さそはれし妻を遣りけり二の替
5421,髪結は早見たと云ふ二の替
5422,国許の母が来て居て二の替
5423,やごとなき一筆かきや宝船
5424,初夢に古郷を見て涙哉
5425,人去つて三日の夕浪しづかなり
5426,住の江の波の鼓や松ばやし
5427,黒小袖焚きほこりして福湧し
5428,葉にめでていはふ斗ぞふくわかし
5429,門番に餅を賜ふや三ヶ日
5430,くろづめる朱肉に御用始かな
5431,番頭に能書ありけり帳祝
5432,日暮れたる女賀客に灯しけり
5433,乗初の足も乱れず雪のあと
5434,目出度ぞ御座さぶらひの弓始
5435,朝日影出初の梯子纏かな
5436,七草や兄弟の子の起そろひ
5437,野畠や雁追いのけて摘若菜
5438,古畑や薺摘行男ども
5439,六日八日中に七日のなづな哉
5440,薺うつ江戸品川は軒つゞき
5441,寝間に聞く七草打つは我家なり
5442,人日や都はなれて宇治木橋
5443,薺粥箸にかゝらぬ緑かな
5444,したたかに鋏み上げたり粥柱
5445,霞む日も寝正月かよ山の家
5446,鷽替やまこと顔なる古帽子
5447,子の日しに都へ行ん友もがな
5448,初寅や施行焚火に長憩ひ
5449,前髪に初卯戻りの御札かな
5450,初薬師白魚売も出るなり
5451,吹雪坂初金比羅の人でかな
5452,店の燈に髪焦しけり宵戎
5453,戎籠腰を落してなまめける
5454,餅花や灯たてゝ壁の影
5455,土竜打一百苔月氷る夜や
5456,つな引に小家の母も出にけり
5457,口紅や四十の顔も松の内
5458,松取りて常の朝日に成りにけり
5459,薪小屋の小さき飾も納めけり
5460,注連貰ひ見知らぬ子供ばかりかな
5461,左義長や降つゞきたる雪の上
5462,打ちつゞく晴れ淋しさや鳥総松
5463,松過ぎや小ひらめなどの捕れて来る
5464,赤豆粥此のあけぼののにほひかな
5465,藪入や浪花を出て長柄川
5466,仲見世や初観音の雪の傘
5467,山門の根深畑や初大師
5468,雪風や宵天神の橋長く
5469,正月も美濃と近江や閏月
5470,正月の子供に成つて見たきかな
5471,正月や皮足袋白き鍛冶の弟子
5472,正月の顔に成りけり小職人
5473,正月やよき旅をして梅を見る
5474,誰やらが形に似たり今朝の春
5475,鐘ひとつ売れぬ日はなし江戸の春
5476,名の高き遊女聞こえず御代の春
5477,褞袍着て孫と餅食ふおらが春
5478,"とび梅やかろ／""＼しくも神の春"
5479,兎角して旅の夜明や花の春
5480,初春や思ふ事なき懐手
5481,初景色富士を大きく母の郷里
5482,淑気満つ画襖の幾間罷るなり
5483,初晴や堂椽に見る阿弥陀峯
5484,初霞立つや温泉の湧く谷七つ
5485,朝紅や水うつくしき初がすみ
5486,初東風や富士に筋違ふ凧
5487,初松籟武蔵野の友数ふべし
5488,ゆゝしさや御年男の旅姿
5489,若潮を迎ふる闇に老の声
5490,初伊勢の船路船人瀬戸に乗る
5491,初神楽神酒をいたゞく一家族
5492,叡慮にて賑ふ民の庭竈
5493,荒神の昏き方にも初灯
5494,初ミサや子を負ひ祈る村の父
5495,国原を繞道の火のはしりをる
5496,炉辺離れねば日記初に異聞なし
5497,船玉のみてぐら濡るゝしぶきかな
5498,初漁の凪待つ草履つくりつつ
5499,着そはじめ咲や難波の梅の花
5500,松風に玉取終へし神の楽
5501,正月の四日の月の朧かな
5502,疎き友ふと来る日なり棚探し
5503,水仙にかかる埃も五日かな
5504,酔蟹や新年会の残り酒
5505,初水天宮明治座はけふ初日かな
5506,正月もすこし古びし六日かな
5507,あたゝかに六日年越よき月夜
5508,すずろいで松笠拾ふ七日かな
5509,七種やなくてぞ数のなつかしき
5510,山口につくる生駒の鈴菜かな
5511,すずしろや春も七日を松の露
5512,一籠の薺にまじる御形かな
5513,野寺あれて跡にやはゆる仏の座
5514,居籠をくすぶって居るうなひかな
5515,はつ市や雪に漕ぎ来る若菜船
5516,初辰の机据ゑたり蔵の中
5517,舟着も靄の佃の初巳かな
5518,伊勢海老の鏡開きや具足櫃
5519,本町やむかひあはせて店おろし
5520,草の戸に文字三つ積みて蔵開き
5521,仮にだに我名しるせよ常陸帯
5522,梅の花ちるや灘追の神嵐
5523,十四日年越の坊主おこしかな
5524,ほと／＼の裸に蓑を着たりけり
5525,生身剥二人逢ひけり枯木立
5526,白魚売会陽参にまじりけり
5527,小正月寂然として目をつむる
5528,請ひ得てし竈神護符や上元会
5529,成人の日の紛失物咎めずに
5530,粥の木や女夫の箸の二柱
5531,斧入れて木をはやしゆく声寒し
5532,ちやつきらこ青き汀も遠唱ひ
5533,鳥追や背中で母を呼子鳥
5534,身半分かまくらに入れ今晩は
5535,えんぶりの笛いきいきと雪降らす
5536,斎日やぞめき出されて上野迄
5537,いままいりはじめははつかだんごかな
5538,永代の雪の景色や初不動
5539,引き当てし初甲子の富の札
5540,梅が香や初庚申の背戸の風呂
5541,御歌会始十年の歌の屑
5542,川風に一月場所の太鼓かな
5543,小角力や初番付を一抱へ
5544,こなたにも女房もたせん水祝ひ
5545,紅梅やつい彼是とはつ三十日
5546,鶯の落し子もあれや藁盒子
5547,驢を牽いて老も年木をさし荷ひ
5548,幸木てふ名のめでたさよ雁一羽
5549,堀川の淋しきに見つ鬼打木
5550,伊勢海老や年あら玉の枝珊瑚
5551,橙や転けぬ丸みのおのづから
5552,蓬莱の橘匂ふ一間かな
5553,串柿をさして銭籠祝ひかな
5554,幾年を虫気なき榧飾りけり
5555,飾昆布松前殿の厨かな
5556,搗栗や歯のなきは無き家の春
5557,撰まれて巌のごとしかざり炭
5558,白妙の雪にまがふや飾米
5559,春駒やよい子育てし小屋の者
5560,はやし人の分別らしや大黒舞
5561,棚をかざる松の葉越しや若戎
5562,鶺鴒はむかしむかしやけそう文
5563,若餅や手水とばしる美濃の滝
5564,押鮎や南は吉野草の宿
5565,海蠃の身や島をはなれて小一年
5566,年をとれば屠蘇を思ふやにし肴
5567,杉箸ではさみし結び昆布かな
5568,妹が箸に持ちなやみけり芋頭
5569,鼻先に開牛蒡の匂ひけり
5570,疵なきを一粒選りや開豆
5571,喰積のちょろげいつまで赤きかな
5572,縄帳に色なすものや阿茶羅漬
5573,葩煎うりに付てまはるや町の鹿
5574,御勅題菓子や虎屋が納めもの
5575,とくとくと水招かば来ませ初茶湯
5576,初鞠やあまりに高き渡し鞠
5577,初席の小さんいさゝか酔ひゐたり
5578,世の中や毬打の箔の人ごころ
5579,ぶり／＼やあるは添乳の枕にも
5580,穴一の筋引すてつ梅が下
5581,袖摺りて鼻の行方や福笑ひ
5582,ぽつぺんに小さき顔が映りけり
5583,初音売る子が門外の霧に消ゆ
5584,風の子よ障子を破らば初やいと
5585,童謡かなしき梅雨となりにけり
5586,"初旅のはれ／""＼しさよ焼津富士"
5587,七日正月噴き湯の虹を窓辺より
5588,袂から鶯出せよ国栖の奏
5589,雲のうへの白馬や七のほしあしげ
5590,弥勒まで御世や兎の御吸物
5591,花近し髭に伽羅たく初連哥
5592,海風の吹く校庭や拝賀式
5593,学良を特赦の政治始かな
5594,粛として講書始の椅子一つ
5595,橙を抱く肱張りて飾り海老
5596,ゆづり葉の埃地出度き竈かな
5597,削かけ膏薬ねりの鼻にあれ
5598,俵子や朱盃を辞して小盃
5599,掛鯛やけふは波に似たる物なし
5600,ゑぐ菜つむあたりや去年の芋畠
5601,メモにとりうれしきことの初電話
5602,初写真長幼序あり一家族
5603,雪垂れて落ちず学校はじまれり
5604,旅人や鞍に梅さす初駅
5605,よろこぶを見よやはつねの玉箒
5606,初染や藍の泡立ち快う
5607,紡初めて糸の長恨新なり
5608,風送る音のたしかに鞴始
5609,静まつた障子の咳やはつ懐紙
5610,能初め翁かざりや鏡の間
5611,梅の精狂ふ舞初うつくしく
5612,君謡へ打初せんといひしこと
5613,お福来る旧正月のかかり船
5614,年棚の下避けて稲つみにけり
5615,産土神の椎は日向のお元日
5616,舟霊をまつる深草の十二軒
5617,よきを着て捧げ申しつ柴神楽
5618,抱た子もぬかづかせぬるみしほ哉
5619,出始を祝うてたゝく瓢かな
5620,神杉に葦の矢飛んでかかりたり
5621,管飯の管を大事と割りにけり
5622,梵天を振り翳し息ぶつけ合ひ
5623,寒梅の山路にうるや八幡鯉
5624,不忍や雪の初巳の詣人
5625,田遊びの天狗を囃す地を叩き
5626,大風の森ゆるがせり達磨市
5627,正月の凧や子供の手より借り
5628,吟行始恵方の奈良に遊びけり
5629,初鳩に日高くなりし野の社
5630,冱返り冱ゆるみたるまゝの土
5631,わかさぎにほのめく梅の匂かな
5632,籠にあふれ公魚山の湖より来
5633,黄梅のともしびに似て吹かれけり
5634,ともしびの洩れくる菜種御供の森
5635,車塚掃きに雑仕や道真忌
5636,潮垂るゝ海女がはせ来る磯竈
5637,磯かまど女ばかりの笑ひ声
5638,としごろの娘二人や若布売
5639,みちのくの淋代の浜若布寄す
5640,紅顔の人等つどへり実朝忌
5641,引く波に貝殻鳴りて実朝忌
5642,三月や廊の花ふむ薄草履
5643,三月やモナリザを売る石畳
5644,如月や松の苗うる松の下
5645,如月の大風に鳶鳴きにけり
5646,やまの娘に見られし二日灸かな
5647,先人も惜みし命二日灸
5648,百姓の馬繋ぎけり雛の店
5649,雛店の灯を引く頃や雨の音
5650,烏賊の墨ながるゝ小家の節句哉
5651,目覚めけり上巳の餅を搗く音に
5652,うまず女の雛かしづくぞ哀なる
5653,雛祭る都はづれや桃の月
5654,白酒やもらひためたる小盃
5655,白酒の紐の如くにつがれけり
5656,菱餅のその色さへも鄙びたり
5657,菱餅の反りかへりたる日ざしかな
5658,曲水や柳の汀桃の岸
5659,曲水や草に置きたる小盃
5660,闘鶏や人輪崩れず日の下に
5661,弘法寺の坂下り来れば鶏合
5662,稚鮎汲む安曇の四つ手の上りたる
5663,貝寄する風の手じなや若の浦
5664,茄子の種紫ならず蒔きにけり
5665,苜蓿や墓のひとびと天に帰せり
5666,クローバや傾き立てる道標
5667,石垣にはこべの花や橋普請
5668,園の雨はこべ最もみどりなる
5669,妹が垣根三味線草の花咲ぬ
5670,猫のゐてぺん／＼草を食みにけり
5671,すかんぽや人が通れば泣きやむ子
5672,すかんぽをかんでまぶしき雪とあり
5673,いたどりも壇のつゝじの木間哉
5674,虎杖を銜へて沙弥や墓掃除
5675,川しまやつばな乱れて日は斜
5676,旅鞄おけばつういと茅花かな
5677,春蘭の垂葉とゞける眞砂かな
5678,春蘭や雑木未だ日を遮らず
5679,細長き銀の花弁や黄水仙
5680,黄水仙雨にしなひて向きむきに
5681,引潮の若布ひろへり磯開き
5682,一反の晒あかるき磯開
5683,凍てつゞく日に梅かたし晋翁忌
5684,其角忌の夜となれば夜の遊びかな
5685,山葵田の水音しげき四月かな
5686,芝山に日々風つのる四月かな
5687,掃溜の草も弥生のけしきかな
5688,針のひく糸の尾ながき弥生かな
5689,大いなる春日の翼垂れてあり
5690,母恋し日永きころのさしもぐさ
5691,日が永い／ ＼とのらりくらりかな
5692,春空に身一つ容るゝだけの塔
5693,浅間燃え春天緑なるばかり
5694,麗かや松を離るゝ鳶の笛
5695,行合うて隔たる堤うらゝかな
5696,長閑しや麦の原なるたぐり舟
5697,長閑さや障子のそなたこなたかな
5698,咲きみだす桃の中よりはつ桜
5699,初花の水にうつろふほどもなき
5700,これはさて入学の子の大頭
5701,かくし子の入学雪のみちのくに
5702,出代りの畳へおとすなみだかな
5703,出代やかはる箒のかけどころ
5704,山葵田を溢るゝ水の岩ばしり
5705,浅間山巽の水に山葵畑
5706,辛子菜の花は過ぎけり宿の裏
5707,芥菜や京は底冷えなほ残り
5708,風よけの鳴く音にあをき三月菜
5709,三月菜洗ふや水もうすみどり
5710,春大根洗ふ顔昏れゐたりけり
5711,春大根くぐもり育つ風の峡
5712,草餅をくふほどもなく時過ぎぬ
5713,藁家の暗き間取や蓬餅
5714,讐討の古き辻あり蕨餅
5715,蕨餅三月堂の闇を出て
5716,街の雨鶯餅がもう出たか
5717,鶯餅帰心うながす置時計
5718,雨水は溝を走れり桜餅
5719,桜餅くふや都のぬくき雨
5720,淡雪のあした晴れつゝ椿餅
5721,いささかの香をなつかしみ椿餅
5722,あしたより東踊の髪容
5723,遅き妓は東をどりの出番とや
5724,火蛾はやもあしべ踊の笛の音に
5725,最合傘あしべ踊に来てたゝむ
5726,お千代お加代今なき都踊かな
5727,母かばふ都踊の廊下かな
5728,母も挿すなには踊の花かざし
5729,浪速踊見つゝはあれど旅疲れ
5730,義士祭香煙帰り来ても匂ふ
5731,曇天の花重たしや義士祭
5732,二の腕を並べ出したる種痘かな
5733,美しく血色見え来し種痘かな
5734,帆柱に繋ぎある児や湯治舟
5735,満潮の歩板険しき湯治舟
5736,古寺の桃に米ふむ男かな
5737,野に出れば人みなやさし桃の花
5738,梨棚の跳ねたる枝も花盛
5739,梨棚や落ちもこぼれず花盛
5740,山越えて伊豆へ来にけり花杏子
5741,花杏髪結ふ腕たくましく
5742,月中の盗人落ちよ李花白し
5743,李花のもと胡弓をならす夕べあり
5744,この雨で林檎の花の終りけり
5745,花林檎番屋閉ざしてありにけり
5746,ひねもすの雨明るさよにはざくら
5747,ゆすら梅まばらに咲いてやさしけれ
5748,泣くまでのけんくわしたことゆすらうめ
5749,日おもてに咲いてよごれぬ沈丁花
5750,公園のこの道好きや沈丁花
5751,花辛夷よごれそめたる白さかな
5752,風あたりいたみよごれし辛夷かな
5753,木蓮のごはと崩れし宙宇かな
5754,はくれんの散るべく風にさからへる
5755,連翹の花なき枝も垂れにけり
5756,連翹の一枝づつの花ざかり
5757,かたまりて花と蕾や花樝子
5758,手を破りまだしどみ掘る子供かな
5759,口ごたへすまじと思ふ木瓜の花
5760,膚脱いで髪すく庭や木瓜の花
5761,枝の先ぽつと葉の出し花蘇枋
5762,伊賀上野蘇芳の花を以て古ぶ
5763,閑かさにひとりこぼれぬ黄楊の花
5764,黄楊の花ふたつ寄りそひ流れくる
5765,人まれに花からたちの雨を過ぐ
5766,からたちは散りつゝ青き夜となるも
5767,山里や道に花もつ山椒の木
5768,接骨木の花こぼれつゝ日は薄ら
5769,接骨木はもう葉になつて気忙しや
5770,前山の杉の赤きは花ならむ
5771,老杉の花けむらして鵯さわぐ
5772,晴雨ともわかず春暁の窓に倚る
5773,春暁の雨だれの音しそめけり
5774,春昼や映し映れる壺二つ
5775,春昼や留守の机のチューリップ
5776,春の暮家路に遠き人ばかり
5777,春宵や字を習ひゐる店のもの
5778,別々に出て行く夫婦春の宵
5779,春の夜や昼雉うちし気の弱り
5780,春のよも傾く月や連歌町
5781,春灯や大海老うごく披露盆
5782,春燈のいま暗きとは思はずや
5783,春月の病めるが如く黃なるかな
5784,森を出て妙にも白し春の月
5785,よき人を宿す小家や朧月
5786,川下に網うつ音やおぼろ月
5787,おぼろ夜や南下りにひがし山
5788,朧夜や悪い宿屋を立ち出づる
5789,亀鳴くや皆愚かなる村のもの
5790,亀鳴くやそろばんはじくとなり客
5791,風ふけばお玉杓子もあわただし
5792,蝌蚪一つ落花を押して泳ぐあり
5793,五六本よりてしだるゝ柳かな
5794,家ありてまた柳ありどこまでも
5795,大峯やよしのゝ奥の花の果
5796,ある僧の嫌ひし花の都かな
5797,苗代の水にちりうくさくらかな
5798,夜ざくらや三味線弾て人通
5799,何事ぞ花見る人の長刀
5800,酔て猶眼涼しやさくら人
5801,花篝火の色今や得つゝあり
5802,花篝あたりの人の京ことば
5803,いと軽き石のおもしや桜漬
5804,止みさうな雨あがらずよ桜漬
5805,脱かへて花見虱に別れけり
5806,楽園に花見虱をふるひけり
5807,花うぐひ卵こぼして籠にほふ
5808,花うぐひ山々雨ににじみけり
5809,水道の水のはげしさ桜鯛
5810,俎にすべりとどまる桜烏賊
5811,花烏賊や春の潮騒ひもすがら
5812,蛍烏賊つぎ／＼櫂にもつれつゝ
5813,川水を恋ふとはあはれ蛍烏賊
5814,春の海入り込みこゝを油壷
5815,春潮や潮の岬の花大根
5816,観潮や赤前垂の婢も乗せて
5817,観潮の船をぬきぬく海鵜かな
5818,海人の子の黒さや春の磯遊び
5819,沖合に鯨見えしと磯遊
5820,蛤を焼く松原の火の粉かな
5821,蛤を鍋島なまり売りに来る
5822,浅蜊とるさゞなみ叩くふくら脛
5823,たはけたる事を言ひあひ馬刀をつく
5824,足もとに来てゐる波や馬刀を掘る
5825,二三枚重ねてうすし桜貝
5826,拾はんとすれば波来る桜貝
5827,海凪げるしづかさに焼く栄螺かな
5828,生さざえ噛めば潮さゐ胸に鳴る
5829,壺焼やにはかに一つ沸るなり
5830,常節に汐上げて来て島離る
5831,常節の包竹籠の青さかな
5832,やどかりや覚束なくもかくれ顔
5833,ぼろ／＼の殻を着てゐる寄居虫かな
5834,揚羽蝶渡ればやみぬ潮まねき
5835,呆けをる土手の茅花へ汐まねき
5836,雲いつか磯巾着の日をうばふ
5837,虫吐いて磯巾着の花ゆおなじるゝ
5838,海胆の針ひとつ／ ＼に生きてをり
5839,海胆割くやおろかな日々の続きをり
5840,沖かけてものものしきぞかぢめ舟
5841,搗布焚く火にちらちらと脛白し
5842,もぐりたたる角又採りは又もぐる
5843,角又を腰まで濡れて採る女
5844,花もちて色のかはりし鹿尾菜かな
5845,積んであるひじきの山にさゞえかな
5846,波立てば逆立ちもする海雲かな
5847,波の色変りてなびく海雲かな
5848,与謝の海恋ひくれば海髪流れ寄る
5849,白潟や母が海髪採る爆音下
5850,大波のどんと打つなり松露掻
5851,鰯より漁れぬ浜なり松露掻
5852,萌え出づるヒトリシヅカを此処彼処
5853,きみが名を一人静といひにけり
5854,きんぽうげの花散る前の褪せやうぞ
5855,見おぼえの畦をかくゆくきんぽうげ
5856,我国は草も桜を咲きにけり
5857,まのあたり天降りし蝶や桜草
5858,カーテンを引きて夜が来ぬチューリップ
5859,ベルギーは山なき国やチューリップ
5860,我が好む濃紫なりヒヤシンス
5861,へろ／＼と咲きつかれたりヒヤシンス
5862,シクラメン雪のまどべにしづかなり
5863,靴脱石に主客の靴とシクラメン
5864,蔓伸びて伸びてスヰートピーつけて
5865,眉描いて女給等貧しスヰートピー
5866,サイネリア机に置いて勤めけり
5867,サイネリアの花紫に出揃ひし
5868,アネモネに春の旱のうす埃
5869,アネモネやひとりのお茶のしづごころ
5870,フリージアのあるかなきかの香に病みぬ
5871,フリジアにかひなきことは言はでけり
5872,ぬかづけばわれも善女や仏生会
5873,つゝじ多き田舎の寺や花御堂
5874,ある寺の障子ほそめに花御堂
5875,甘茶仏木々のみどりを帯びたまふ
5876,揺れ合へる甘茶の杓をとりにけり
5877,渡殿を稚児の一人や花まつり
5878,象の鼻少し不出来や花祭
5879,釈奠の扉々をしめかゝる
5880,釈奠や扉のあけたても楽のうち
5881,安良居の花傘見ゆる二階かな
5882,百千鳥静が墓とつたへけり
5883,百千鳥山門いたく傾ける
5884,囀をやめて居る間の枝渡り
5885,すゝけたるまつくろの雀交みけり
5886,鳥の巣のあり／＼みゆる榎かな
5887,火山照り青鵐の古巣雪を出づ
5888,神木に高くかゝれる古巣かな
5889,鷹の巣や太虚に澄める日一つ
5890,鷹の巣をかけて断崖海に落つ
5891,そのよしをしるして鶴の巣籠れる
5892,巣籠の鶴のほとりを掃いており
5893,鷺の巣の藪を領して旧家たり
5894,鷺の巣や東西南北さびしきか
5895,雉子の巣を見届け置きて楽しめり
5896,尾を引いて地に落つ雨や鴉の巣
5897,鵲の巣やかたみに動く二つの尾
5898,鵲の巣の林の中に娼家かな
5899,巣燕に門口広く商へり
5900,燕の巣日に／＼太る土間を掃く
5901,雀の巣われは田草の穂を手にす
5902,みだれつつ藁は雀の巣を守る
5903,旅疲れ孕雀を庭に見る
5904,悪寒すや孕雀を見て通る
5905,春鹿の眉ある如く人を見し
5906,孕鹿馬酔木は花を了へんとす
5907,親馬は梳らるる仔馬跳び
5908,春駒の胸の下なる膝やすまず
5909,春草に轍のあとの外れてあり
5910,春草やたづなゆるめば駒は食む
5911,わか草にどた／＼馬の灸かな
5912,若草の利根の堤や垣越に
5913,古草や昔男の垣根草
5914,曇天と古草の間屍行く
5915,真中に雀一羽や春の芝
5916,やはらかき芝刈る鎌をまがな磨ぐ
5917,蘖えし中へ打込み休め斧
5918,山腹をすれ来る日ありひこばゆる
5919,こち／＼と留守の時計や竹の秋
5920,空ふかく蝕む日かな竹の秋
5921,鮎くひし口とないひそ大念仏
5922,八分咲く花の盛りや大念仏
5923,石段を上り下りの智恵詣
5924,臈たけし母をしたがふ智恵詣
5925,比叡も比良も晴れて山王祭かな
5926,嶺の雪の照り合ふ高山祭かな
5927,語り伝へ謡ひ伝へて梅若忌
5928,植ゑかへてなほ柳あり梅若忌
5929,牧がすみ西うちはれて猟期畢ふ
5930,終猟のさびしさゆゑか茶をかさぬ
5931,刈られたる毛に埋れし羊かな
5932,剪毛期羊舎はるかに雪の嶺
5933,春光や到る處にいぬふぐり
5934,藪の穂の春光こぼれ交しつゝ
5935,竹山の秀のしわしわと風光る
5936,青麦や雲雀があがるありやさがる
5937,強風に吹かれて麦と吾青し
5938,隠れ居る鶉に麦の月夜かな
5939,ひゝなきや穂麦にかゝる月の暈
5940,"こま／""＼と花たくさんや菜種漬"
5941,顧みて子なきもよしや花菜漬
5942,人中に嘲られをり菜種河豚
5943,大根の花も久しくなりにけり
5944,大原や日和定まる花大根
5945,そら豆の花の黒き目数知れず
5946,人通りなかなか多し豆の花
5947,方丈の大庇より春の蝶
5948,風車買うて鳩舞ふ天王寺
5949,風車赤し五重の塔赤し
5950,天井に風船つかえ喜劇満員
5951,風船消ゆ空の渚にこゑのこし
5952,流れつゝ色を変へけり石鹸玉
5953,うす／＼と幾つもあげぬ石鹸玉
5954,鞦韆や舞子の駅の汽車発ちぬ
5955,競漕やしづかに立てる老紳士
5956,競漕の空しき艇庫潮さしぬ
5957,遠足や出羽の童に出羽の山
5958,遠足の女教師の手に触れたがる
5959,へんろ宿あの世の父母の宿のごと
5960,二人づつ三人づつ連れ春日傘
5961,春日傘まはすてふこと妻になほ
5962,戸に倚りて山羊の鳴きゐる朝寝かな
5963,手枕や春眠覚むる事勿れ
5964,春眠や女人にかへる尼の顔
5965,春愁や窓を開くればもとの山
5966,春愁の渡れば長き葛西橋
5967,冬を越す病うれしや蠅生る
5968,身に余る羽を重ねて蠅生る
5969,膝に来て影ふるはしぬ春の蠅
5970,春の蠅仕事着壁に乾きゐぬ
5971,ともしびを遅々と離るゝ春蚊かな
5972,手枕の寝るには早き春蚊かな
5973,大いなる輪を描きけり虻の空
5974,散るのみの花をこぼして虻の昼
5975,蜂の尻ふは／＼と針をさめけり
5976,やま人と蜂戦へるけなげかな
5977,蜂の巣をもやす夜のあり谷向ひ
5978,親蜂の巣を守りつゝ焼かれけり
5979,尾長鳥藪に巣立ちて逃げもせず
5980,黒猫の子のぞろぞろと月夜かな
5981,山裾や草の中なる落し角
5982,瀬戸物の人麿のあり人麿忌
5983,人丸忌俳書の中の歌書一つ
5984,雲しろむけふこのごろの花供養
5985,つきかはる鐘のひゞきや花供養
5986,ならびゐる尼の生徒や御身拭
5987,食うて寝て牛になりけり御身拭
5988,霞み居る比叡や鞍馬や御忌詣
5989,母とゐて心しづかや法然忌
5990,みつけしは非番の厨夫蜃気楼
5991,首のべて通ふ駱駝も蜃気楼
5992,御影講の花のあるじや女形
5993,大原女や御影供詣での頬被
5994,ゆるやかに間なくひまなく壬生の鉦
5995,蝶々のとんでねむたし壬生念仏
5996,道中の案内状のはなちらし
5997,傘止の噂ばなしや京の宿
5998,春の潮先帝祭も近づきぬ
5999,先帝祭流れゆく藻の浮き沈み
6000,船人の近江言葉よ鮒膾
6001,鮒膾草津の駅は荒れにけり
6002,馬酔木より低き門なり浄瑠璃寺
6003,もの古りし石段ありて花あせび
6004,うしろより縋り匂ひぬライラック
6005,騎士の鞭ふれてこぼるゝライラック
6006,こぼれねば花とはなれず雪やなぎ
6007,四畳半三間の幽居や小米花
6008,こでまりに端居の頃となりしかな
6009,小でまりや虻が去りぬと揺れもどり
6010,花楓新婚のふたり椅子に揺れ
6011,花楓こまかにこぼるゝ又こまか
6012,高きより松の花ちる史蹟かな
6013,松の花めでたし敢てかいくゞる
6014,石山や石にさしたる花樒
6015,花活に樒の花の淋しいぞ
6016,木苺の花も垂水がゆりやまず
6017,木苺の花を日照雨の濡らし過ぐ
6018,翅伏せ蝶がおほへり花苺
6019,枕辺に苺咲かせてみごもりぬ
6020,花あけびうち仰ぎゐて湯ざめかな
6021,谿川にこぼるゝのみの花通草
6022,近道の藪ほの暮し郁子の花
6023,郁子の花陶師が門の塵となる
6024,菊置いて天長節の職場かな
6025,藤の雨霽れて天皇誕生日
6026,春も早や招魂祭のころの雨
6027,王氏歌ふ招魂祭の花火鳴れば
6028,どんたくを博多の春の終とし
6029,どんたくのきのふを遠くこもり縫ふ
6030,残月の薄紅に草城忌
6031,夜が来る数かぎりなき葱坊主
6032,堀川や橋の下なる萵苣畑
6033,レタス噛む寝起き一枚のシャツ纏ひ
6034,鶏を呼べり娘の手の鶯菜
6035,切る音もざく／＼汁や鶯菜
6036,さびしさの日かげこもるや茗荷竹
6037,茗荷竹百姓の目のいつまでも
6038,絵馬落ちて裏返しなる杉菜かな
6039,小川二つ並び流るゝ杉菜かな
6040,咲き継げる花の小さき寒露かな
6041,蜥蜴の子這入りたるまま東菊
6042,くらがりの花屋の桶の金盞花
6043,金盞花炎ゆる田水に安房の国
6044,忘れねばわすれな草も培はず
6045,勿忘草若者の墓標ばかりなり
6046,種俵緋鯉の水につけてあり
6047,藪竹につなげる縄や種俵
6048,ひら／＼と蛭すみわたる種井かな
6049,太陽も土もまちをり種を選る
6050,種選るや野を吹き覚ます風の音
6051,祭すんで水口の幤に小雨ふる
6052,畦草を刈りて水口祭りけり
6053,種案山子波照の奥の鬼界島
6054,種案山子短かき影を落しけり
6055,野や寒み苗代茱萸の新なる
6056,朝顔を蒔いて居るなり窓の下
6057,朝顔を蒔きたる土に日爛干
6058,塵取にはこびて藍を植ゑにけり
6059,台覧を賜はる藍を植ゑにけり
6060,白鷺や蓮うゑし田のさざなみに
6061,縄飛びの丘の下なる蓮を植う
6062,霜害を恐れ八十八夜待つ
6063,きらきらと八十八夜の雨墓に
6064,妻ごめに五十日を経たり別れ霜
6065,霜燻べ河港はひたにしづまりて
6066,桑の枝にかけしランプや霜くすべ
6067,製茶場の窓に捉まり話しけり
6068,茶ごしらへさなかの宿にとまりけり
6069,鯛網のすみたる海の平らかに
6070,鯛あみの親舟子舟相並び
6071,魚島や伊予の松山温泉の国
6072,伸びそむる麦に魚島たちにけり
6073,鯥五郎落ち来る潮にそゞろ顔
6074,むつ飛ぶや沖にかゝるは鮪船
6075,日静かに繭を営む山がひこ
6076,黒焦の霜桑を刈る天気かな
6077,桑の上に色里灯りまねくなり
6078,岐れ道いくつもありて桑の道
6079,桑伸びて乏しき花を垂れにけり
6080,潮曇る岬の日低く桑咲けり
6081,曙の早き畦塗立てりける
6082,御本山二十重の畦を塗りかたむ
6083,碌山の「女」は老いず蔦若葉
6084,蔦若葉けはしく家に住み合ひて
6085,萩若葉してをり悔み申しけり
6086,窯焚きのまなうら冷す萩若葉
6087,尾の切れし蜥蜴かくるゝ草若葉
6088,猫の子の爪硬からず草若葉
6089,犬ころの子を貰ひ来し菊若葉
6090,若蘆に蛙折ふす流れ哉
6091,若蘆や伊勢の日影の水鏡
6092,はらつくを露の撫たりかつら草
6093,髢草みな結ばれし恐山
6094,水影ののぼるが如し水芭蕉
6095,朝靄ははつ／＼咲ける水芭蕉
6096,毎日のかなしき日記残る花
6097,残桜や見捨てたまひし御用邸
6098,春ふかきぬばたまの夜の枕もと
6099,春深きしづけさ透きつ楢林
